N_geom,N_int_actual,fit_method,plateau_frac,p_exp,lambda_K,A_K,A_ratio,a_nc_over_rc,a_star_over_rc,is_min,E_star_J,root_count,min_root_count,root_choice,continuation_prev_a_star_over_rc,continuation_jump,beta_dimless,contact_model,postcheck_root_selection_mode,postcheck_contact_model,contact_force_at_x1,F_at_x1,legacy_contact_model,legacy_a_star_over_rc,legacy_F_at_x1,delta_a_star_vs_legacy,theorem_candidate_full_model
4000,2000,plateau_0.08,0.08,2,0.0,0.1422122166867617,1.7870914207754014,1.336821387013015,1.336821387013015,True,1.2272540591556004e-36,1,1,targeted_x_nc,nan,nan,6.280766984209381,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.7870914207754014,legacy,1.336821387013015,-0.7870914207754014,0.0,False
4000,2000,plateau_0.08,0.08,2,0.001,0.1422122166867617,1.7870914207754014,1.336821387013015,1.3319670599870068,True,1.2300621794544455e-36,1,1,targeted_x_nc,nan,nan,6.280766984209381,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.7870914207754014,legacy,1.3280462036206953,-0.7790423125443374,0.003920856366311565,False
4000,2000,plateau_0.10,0.1,2,0.0,0.20516269983697913,2.5781505223940058,1.605662019976186,1.605662019976186,True,9.825150778361041e-39,1,1,targeted_x_nc,nan,nan,6.280766984209381,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-1.5781505223940058,legacy,1.605662019976186,-1.5781505223940058,0.0,False
4000,2000,plateau_0.10,0.1,2,0.001,0.20516269983697913,2.5781505223940058,1.605662019976186,1.592780834797035,True,2.1570070592380903e-38,1,1,targeted_x_nc_fallback,nan,nan,6.280766984209381,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-1.5781505223940058,legacy,1.5889574714799475,-1.570101414162942,0.003823363317087436,False
4000,2000,plateau_0.12,0.12,2,0.0,0.21405019067431866,2.689834026087736,1.6400713478650057,1.6400713478650057,True,-2.4054629828347002e-37,1,1,targeted_x_nc,nan,nan,6.280766984209381,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-1.6898340260877358,legacy,1.6400713478650057,-1.6898340260877358,0.0,False
4000,2000,plateau_0.12,0.12,2,0.001,0.21405019067431866,2.689834026087736,1.6400713478650057,1.62569802379109,True,-2.2694791910455554e-37,1,1,targeted_x_nc_fallback,nan,nan,6.280766984209381,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-1.6898340260877358,legacy,1.6218931155642486,-1.681784917856672,0.0038049082268414303,False
8000,2000,plateau_0.08,0.08,2,0.0,0.14221221668676096,1.787091420775392,1.3368213870130117,1.3368213870130115,True,1.2272540591556188e-36,1,1,targeted_x_nc,nan,nan,6.281003799787031,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.7870914207753921,legacy,1.3368213870130115,-0.7870914207753921,0.0,False
8000,2000,plateau_0.08,0.08,2,0.001,0.14221221668676096,1.787091420775392,1.3368213870130117,1.3319679325116314,True,1.2300616939540255e-36,1,1,targeted_x_nc,nan,nan,6.281003799787031,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.7870914207753921,legacy,1.328047559414965,-0.7790433448062444,0.003920373096666374,False
8000,2000,plateau_0.10,0.1,2,0.0,0.20516269983697882,2.578150522394002,1.6056620199761849,1.6056620199761849,True,9.825150778380084e-39,1,1,targeted_x_nc,nan,nan,6.281003799787031,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-1.5781505223940022,legacy,1.6056620199761849,-1.5781505223940022,0.0,False
8000,2000,plateau_0.10,0.1,2,0.001,0.20516269983697882,2.578150522394002,1.6056620199761849,1.5927834368404852,True,2.1567862100620422e-38,1,1,targeted_x_nc_fallback,nan,nan,6.281003799787031,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-1.5781505223940022,legacy,1.588960519400675,-1.5701024464248545,0.003822917439810114,False
8000,2000,plateau_0.12,0.12,2,0.0,0.21405019067431846,2.689834026087733,1.6400713478650046,1.6400713478650046,True,-2.40546298283457e-37,1,1,targeted_x_nc,nan,nan,6.281003799787031,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-1.6898340260877331,legacy,1.6400713478650046,-1.6898340260877331,0.0,False
8000,2000,plateau_0.12,0.12,2,0.001,0.21405019067431846,2.689834026087733,1.6400713478650046,1.6257009731363206,True,-2.2695050659946947e-37,1,1,targeted_x_nc_fallback,nan,nan,6.281003799787031,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-1.6898340260877331,legacy,1.621896503431849,-1.6817859501185854,0.003804469704471458,False
4000,4000,plateau_0.04,0.04,2,0.0,0.12095851643713118,1.5200095465120462,1.2328866722095937,1.2328866722095937,True,1.1786823199299773e-36,1,1,targeted_x_nc,nan,nan,6.280766984209381,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.5200095465120462,legacy,1.2328866722095937,-0.5200095465120462,0.0,False
4000,4000,plateau_0.04,0.04,2,0.001,0.12095851643713118,1.5200095465120462,1.2328866722095937,1.2299534644095378,True,1.1799101019668903e-36,1,1,targeted_x_nc,nan,nan,6.280766984209381,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.5200095465120462,legacy,1.2260098143159064,-0.5119604382809823,0.003943650093631401,False
