N_geom,N_int_actual,fit_method,plateau_frac,p_exp,lambda_K,A_K,A_ratio,a_nc_over_rc,a_star_over_rc,is_min,E_star_J,root_count,min_root_count,root_choice,continuation_prev_a_star_over_rc,continuation_jump,beta_dimless,contact_model,postcheck_root_selection_mode,postcheck_contact_model,contact_force_at_x1,F_at_x1,legacy_contact_model,legacy_a_star_over_rc,legacy_F_at_x1,delta_a_star_vs_legacy,theorem_candidate_full_model
4000,2000,plateau_0.04,0.04,2,0.0,0.12044841243953432,1.5135993906263778,1.2302842722827834,1.2302842722827834,True,1.5284390900302927e-36,1,1,targeted_x_nc,nan,nan,6.282682300031654,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.5135993906263778,legacy,1.2302842722827834,-0.5135993906263778,0.0,False
4000,2000,plateau_0.04,0.04,2,0.001,0.12044841243953432,1.5135993906263778,1.2302842722827834,1.2273973411274401,True,1.529101922235661e-36,1,1,targeted_x_nc,nan,nan,6.282682300031654,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.5135993906263778,legacy,1.223457165341477,-0.5055586255368862,0.003940175785963174,False
4000,2000,plateau_0.06,0.06,2,0.0,0.15996042008815217,2.010121922456304,1.417787685958763,1.417787685958763,True,8.068681437350363e-37,1,1,targeted_x_nc,nan,nan,6.282682300031654,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-1.010121922456304,legacy,1.417787685958763,-1.010121922456304,0.0,False
4000,2000,plateau_0.06,0.06,2,0.001,0.15996042008815217,2.010121922456304,1.417787685958763,1.4110709939281598,True,8.094403959365011e-37,1,1,targeted_x_nc,nan,nan,6.282682300031654,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-1.010121922456304,legacy,1.4071763991202806,-1.0020811573668125,0.003894594807879237,False
4000,2000,plateau_0.08,0.08,2,0.0,0.14612462961086614,1.8362562515761065,1.3550853299981174,1.3550853299981174,True,1.4605580300202444e-36,1,1,targeted_x_nc,nan,nan,6.282682300031654,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.8362562515761065,legacy,1.3550853299981174,-0.8362562515761065,0.0,False
4000,2000,plateau_0.08,0.08,2,0.001,0.14612462961086614,1.8362562515761065,1.3550853299981174,1.3498483261622554,True,1.4623131199866115e-36,1,1,targeted_x_nc,nan,nan,6.282682300031654,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.8362562515761065,legacy,1.3459360189756058,-0.8282154864866149,0.003912307186649588,False
4000,2000,plateau_0.10,0.1,2,0.0,0.1266143598676886,1.5910829711972192,1.2613813742073485,1.2613813742073485,True,1.7614581148529864e-36,1,1,targeted_x_nc,nan,nan,6.282682300031654,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.5910829711972192,legacy,1.2613813742073485,-0.5910829711972192,0.0,False
4000,2000,plateau_0.10,0.1,2,0.001,0.1266143598676886,1.5910829711972192,1.2613813742073485,1.2579729223137721,True,1.7623346580828732e-36,1,1,targeted_x_nc,nan,nan,6.282682300031654,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.5910829711972192,legacy,1.2540389062904203,-0.5830422061077276,0.003934016023351861,False
4000,2000,plateau_0.12,0.12,2,0.0,0.12044841243953432,1.5135993906263778,1.2302842722827834,1.2302842722827834,True,1.8524045417721206e-36,1,1,targeted_x_nc,nan,nan,6.282682300031654,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.5135993906263778,legacy,1.2302842722827834,-0.5135993906263778,0.0,False
4000,2000,plateau_0.12,0.12,2,0.001,0.12044841243953432,1.5135993906263778,1.2302842722827834,1.2273973411274401,True,1.853067373977489e-36,1,1,targeted_x_nc,nan,nan,6.282682300031654,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.5135993906263778,legacy,1.223457165341477,-0.5055586255368862,0.003940175785963174,False
