knot_id,mode,N_geom,N_int_target,N_int_actual,R_t_over_r_t,L_dimless,d_min_dimless,fit_method,plateau_frac,n_plateau,A_K,A_ratio,a_K,closure_x_from_A,lambda_K,p_exp,candidate_index,candidate_count,candidate_selected,selected_root_choice,candidate_is_min,a_candidate_m,a_candidate_over_rc,E_candidate_J,ideal_source,bs_backend
5:1:1,ideal,4000,2000,2000,nan,23.601098730541352,0.9999199463514317,global,,0,0.07805752306041164,0.9808997640160202,-0.25131970516758617,0.9904038388536367,0.0,2,0,1,True,lowest_energy,True,1.3954494651982612e-15,0.9904038388536367,2.450611157082171e-36,"ideal.txt (5:1:1, 233 modes, k_max=255)",local_cpp_scan
5:1:1,ideal,4000,2000,2000,nan,23.601098730541352,0.9999199463514317,global,,0,0.07805752306041164,0.9808997640160202,-0.25131970516758617,0.9904038388536367,0.001,2,0,1,True,continuation,True,1.3899762313238917e-15,0.9865192755102059,2.4535022362653106e-36,"ideal.txt (5:1:1, 233 modes, k_max=255)",local_cpp_scan
5:1:1,ideal,4000,2000,2000,nan,23.601098730541352,0.9999199463514317,plateau_0.04,0.04,1,0.12044841243953432,1.5135993906263778,-0.5259589185733051,1.2302842722827834,0.0,2,0,1,True,lowest_energy,True,1.7334338402665996e-15,1.2302842722827834,1.5284390900302927e-36,"ideal.txt (5:1:1, 233 modes, k_max=255)",local_cpp_scan
5:1:1,ideal,4000,2000,2000,nan,23.601098730541352,0.9999199463514317,plateau_0.04,0.04,1,0.12044841243953432,1.5135993906263778,-0.5259589185733051,1.2302842722827834,0.001,2,0,1,True,continuation,True,1.723814650238899e-15,1.223457165341477,1.534071158338558e-36,"ideal.txt (5:1:1, 233 modes, k_max=255)",local_cpp_scan
5:1:1,ideal,4000,2000,2000,nan,23.601098730541352,0.9999199463514317,plateau_0.06,0.06,2,0.15996042008815217,2.010121922456304,-0.7649755635511977,1.417787685958763,0.0,2,0,1,True,lowest_energy,True,1.997620556909225e-15,1.417787685958763,8.068681437350363e-37,"ideal.txt (5:1:1, 233 modes, k_max=255)",local_cpp_scan
5:1:1,ideal,4000,2000,2000,nan,23.601098730541352,0.9999199463514317,plateau_0.06,0.06,2,0.15996042008815217,2.010121922456304,-0.7649755635511977,1.417787685958763,0.001,2,0,1,True,continuation,True,1.9826695702884896e-15,1.4071763991202806,8.160216729323316e-37,"ideal.txt (5:1:1, 233 modes, k_max=255)",local_cpp_scan
5:1:1,ideal,4000,2000,2000,nan,23.601098730541352,0.9999199463514317,plateau_0.08,0.08,4,0.14612462961086614,1.8362562515761065,-0.6526665953951698,1.3550853299981174,0.0,2,0,1,True,lowest_energy,True,1.9092748077719538e-15,1.3550853299981174,1.4605580300202444e-36,"ideal.txt (5:1:1, 233 modes, k_max=255)",local_cpp_scan
5:1:1,ideal,4000,2000,2000,nan,23.601098730541352,0.9999199463514317,plateau_0.08,0.08,4,0.14612462961086614,1.8362562515761065,-0.6526665953951698,1.3550853299981174,0.001,2,0,1,True,continuation,True,1.8963837014651825e-15,1.3459360189756058,1.468357055502391e-36,"ideal.txt (5:1:1, 233 modes, k_max=255)",local_cpp_scan
5:1:1,ideal,4000,2000,2000,nan,23.601098730541352,0.9999199463514317,plateau_0.10,0.1,6,0.1266143598676886,1.5910829711972192,-0.5384376611418802,1.2613813742073485,0.0,2,0,1,True,lowest_energy,True,1.7772487292517616e-15,1.2613813742073485,1.7614581148529864e-36,"ideal.txt (5:1:1, 233 modes, k_max=255)",local_cpp_scan
5:1:1,ideal,4000,2000,2000,nan,23.601098730541352,0.9999199463514317,plateau_0.10,0.1,6,0.1266143598676886,1.5910829711972192,-0.5384376611418802,1.2613813742073485,0.001,2,0,1,True,continuation,True,1.7669034109826276e-15,1.2540389062904203,1.7675722393587598e-36,"ideal.txt (5:1:1, 233 modes, k_max=255)",local_cpp_scan
5:1:1,ideal,4000,2000,2000,nan,23.601098730541352,0.9999199463514317,plateau_0.12,0.12,7,0.12044841243953432,1.5135993906263778,-0.5023372067324187,1.2302842722827834,0.0,2,0,1,True,lowest_energy,True,1.7334338402665996e-15,1.2302842722827834,1.8524045417721206e-36,"ideal.txt (5:1:1, 233 modes, k_max=255)",local_cpp_scan
5:1:1,ideal,4000,2000,2000,nan,23.601098730541352,0.9999199463514317,plateau_0.12,0.12,7,0.12044841243953432,1.5135993906263778,-0.5023372067324187,1.2302842722827834,0.001,2,0,1,True,continuation,True,1.723814650238899e-15,1.223457165341477,1.8580366100803864e-36,"ideal.txt (5:1:1, 233 modes, k_max=255)",local_cpp_scan
5:1:1,ideal,4000,2000,2000,nan,23.601098730541352,0.9999199463514317,plateau_0.14,0.14,9,0.12044841243953432,1.5135993906263778,-0.49061708209041205,1.2302842722827834,0.0,2,0,1,True,lowest_energy,True,1.7334338402665996e-15,1.2302842722827834,2.013142912458117e-36,"ideal.txt (5:1:1, 233 modes, k_max=255)",local_cpp_scan
5:1:1,ideal,4000,2000,2000,nan,23.601098730541352,0.9999199463514317,plateau_0.14,0.14,9,0.12044841243953432,1.5135993906263778,-0.49061708209041205,1.2302842722827834,0.001,2,0,1,True,continuation,True,1.723814650238899e-15,1.223457165341477,2.0187749807663828e-36,"ideal.txt (5:1:1, 233 modes, k_max=255)",local_cpp_scan
5:1:1,ideal,4000,2000,2000,nan,23.601098730541352,0.9999199463514317,plateau_0.16,0.16,10,0.11707434725859084,1.4711996370856373,-0.47048521525850645,1.2129301864021842,0.0,2,0,1,True,lowest_energy,True,1.7089824509332173e-15,1.2129301864021842,2.0671754802882234e-36,"ideal.txt (5:1:1, 233 modes, k_max=255)",local_cpp_scan
5:1:1,ideal,4000,2000,2000,nan,23.601098730541352,0.9999199463514317,plateau_0.16,0.16,10,0.11707434725859084,1.4711996370856373,-0.47048521525850645,1.2129301864021842,0.001,2,0,1,True,continuation,True,1.6997458917284256e-15,1.206374647185345,2.072553420145887e-36,"ideal.txt (5:1:1, 233 modes, k_max=255)",local_cpp_scan
5:1:1,ideal,8000,2000,2000,nan,23.601098730541352,0.9999106594840391,global,,0,0.07805752306041164,0.9808997640160202,-0.25131970516758617,0.9904038388536367,0.0,2,0,1,True,lowest_energy,True,1.3954494651982612e-15,0.9904038388536367,2.450611157082171e-36,"ideal.txt (5:1:1, 233 modes, k_max=255)",local_cpp_scan
5:1:1,ideal,8000,2000,2000,nan,23.601098730541352,0.9999106594840391,global,,0,0.07805752306041164,0.9808997640160202,-0.25131970516758617,0.9904038388536367,0.001,2,0,1,True,continuation,True,1.3899760617553734e-15,0.9865191551609451,2.4535023141087826e-36,"ideal.txt (5:1:1, 233 modes, k_max=255)",local_cpp_scan
5:1:1,ideal,8000,2000,2000,nan,23.601098730541352,0.9999106594840391,plateau_0.04,0.04,1,0.12044841243953432,1.5135993906263778,-0.5259589185733051,1.2302842722827834,0.0,2,0,1,True,lowest_energy,True,1.7334338402665996e-15,1.2302842722827834,1.5284390900302927e-36,"ideal.txt (5:1:1, 233 modes, k_max=255)",local_cpp_scan
5:1:1,ideal,8000,2000,2000,nan,23.601098730541352,0.9999106594840391,plateau_0.04,0.04,1,0.12044841243953432,1.5135993906263778,-0.5259589185733051,1.2302842722827834,0.001,2,0,1,True,continuation,True,1.7238143071162108e-15,1.2234569218141862,1.5340713281459994e-36,"ideal.txt (5:1:1, 233 modes, k_max=255)",local_cpp_scan
5:1:1,ideal,8000,2000,2000,nan,23.601098730541352,0.9999106594840391,plateau_0.06,0.06,2,0.15996042008815217,2.010121922456304,-0.7649755635511977,1.417787685958763,0.0,2,0,1,True,lowest_energy,True,1.997620556909225e-15,1.417787685958763,8.068681437350363e-37,"ideal.txt (5:1:1, 233 modes, k_max=255)",local_cpp_scan
5:1:1,ideal,8000,2000,2000,nan,23.601098730541352,0.9999106594840391,plateau_0.06,0.06,2,0.15996042008815217,2.010121922456304,-0.7649755635511977,1.417787685958763,0.001,2,0,1,True,continuation,True,1.982668972275042e-15,1.4071759746872723,8.16021976792051e-37,"ideal.txt (5:1:1, 233 modes, k_max=255)",local_cpp_scan
5:1:1,ideal,8000,2000,2000,nan,23.601098730541352,0.9999106594840391,plateau_0.08,0.08,4,0.14612462961086614,1.8362562515761065,-0.6526665953951698,1.3550853299981174,0.0,2,0,1,True,lowest_energy,True,1.9092748077719538e-15,1.3550853299981174,1.4605580300202444e-36,"ideal.txt (5:1:1, 233 modes, k_max=255)",local_cpp_scan
5:1:1,ideal,8000,2000,2000,nan,23.601098730541352,0.9999106594840391,plateau_0.08,0.08,4,0.14612462961086614,1.8362562515761065,-0.6526665953951698,1.3550853299981174,0.001,2,0,1,True,continuation,True,1.8963832053807604e-15,1.345935666885524,1.4683573060026797e-36,"ideal.txt (5:1:1, 233 modes, k_max=255)",local_cpp_scan
5:1:1,ideal,8000,2000,2000,nan,23.601098730541352,0.9999106594840391,plateau_0.10,0.1,6,0.1266143598676886,1.5910829711972192,-0.5384376611418802,1.2613813742073485,0.0,2,0,1,True,lowest_energy,True,1.7772487292517616e-15,1.2613813742073485,1.7614581148529864e-36,"ideal.txt (5:1:1, 233 modes, k_max=255)",local_cpp_scan
5:1:1,ideal,8000,2000,2000,nan,23.601098730541352,0.9999106594840391,plateau_0.10,0.1,6,0.1266143598676886,1.5910829711972192,-0.5384376611418802,1.2613813742073485,0.001,2,0,1,True,continuation,True,1.7669030349693656e-15,1.2540386394194318,1.767572426575197e-36,"ideal.txt (5:1:1, 233 modes, k_max=255)",local_cpp_scan
5:1:1,ideal,8000,2000,2000,nan,23.601098730541352,0.9999106594840391,plateau_0.12,0.12,7,0.12044841243953432,1.5135993906263778,-0.5023372067324187,1.2302842722827834,0.0,2,0,1,True,lowest_energy,True,1.7334338402665996e-15,1.2302842722827834,1.8524045417721206e-36,"ideal.txt (5:1:1, 233 modes, k_max=255)",local_cpp_scan
5:1:1,ideal,8000,2000,2000,nan,23.601098730541352,0.9999106594840391,plateau_0.12,0.12,7,0.12044841243953432,1.5135993906263778,-0.5023372067324187,1.2302842722827834,0.001,2,0,1,True,continuation,True,1.7238143071162108e-15,1.2234569218141862,1.8580367798878274e-36,"ideal.txt (5:1:1, 233 modes, k_max=255)",local_cpp_scan
5:1:1,ideal,8000,2000,2000,nan,23.601098730541352,0.9999106594840391,plateau_0.14,0.14,9,0.12044841243953432,1.5135993906263778,-0.49061708209041205,1.2302842722827834,0.0,2,0,1,True,lowest_energy,True,1.7334338402665996e-15,1.2302842722827834,2.013142912458117e-36,"ideal.txt (5:1:1, 233 modes, k_max=255)",local_cpp_scan
5:1:1,ideal,8000,2000,2000,nan,23.601098730541352,0.9999106594840391,plateau_0.14,0.14,9,0.12044841243953432,1.5135993906263778,-0.49061708209041205,1.2302842722827834,0.001,2,0,1,True,continuation,True,1.7238143071162108e-15,1.2234569218141862,2.018775150573824e-36,"ideal.txt (5:1:1, 233 modes, k_max=255)",local_cpp_scan
5:1:1,ideal,8000,2000,2000,nan,23.601098730541352,0.9999106594840391,plateau_0.16,0.16,10,0.11707434725859084,1.4711996370856373,-0.47048521525850645,1.2129301864021842,0.0,2,0,1,True,lowest_energy,True,1.7089824509332173e-15,1.2129301864021842,2.0671754802882234e-36,"ideal.txt (5:1:1, 233 modes, k_max=255)",local_cpp_scan
5:1:1,ideal,8000,2000,2000,nan,23.601098730541352,0.9999106594840391,plateau_0.16,0.16,10,0.11707434725859084,1.4711996370856373,-0.47048521525850645,1.2129301864021842,0.001,2,0,1,True,continuation,True,1.6997455656712785e-15,1.2063744157701213,2.0725535809103857e-36,"ideal.txt (5:1:1, 233 modes, k_max=255)",local_cpp_scan
5:1:1,ideal,4000,4000,4000,nan,23.601098730541352,0.9999103958622494,global,,0,0.07930678971326921,0.9965985117719884,-0.257773783586714,0.9982978071557548,0.0,2,0,1,True,lowest_energy,True,1.406571831058871e-15,0.9982978071557547,2.4478447917519994e-36,"ideal.txt (5:1:1, 233 modes, k_max=255)",local_cpp_scan
5:1:1,ideal,4000,4000,4000,nan,23.601098730541352,0.9999103958622494,global,,0,0.07930678971326921,0.9965985117719884,-0.257773783586714,0.9982978071557548,0.001,2,0,1,True,continuation,True,1.4009946496196176e-15,0.9943394682512104,2.450803653137277e-36,"ideal.txt (5:1:1, 233 modes, k_max=255)",local_cpp_scan
5:1:1,ideal,4000,4000,4000,nan,23.601098730541352,0.9999103958622494,plateau_0.02,0.02,1,0.10019773484506289,1.2591218707823504,-0.4076016996628249,1.122105998015495,0.0,2,0,1,True,lowest_energy,True,1.5810138787819117e-15,1.122105998015495,1.808413660038666e-36,"ideal.txt (5:1:1, 233 modes, k_max=255)",local_cpp_scan
