dataset,quantity,fit_method,lambda_K,n_points,Nint_min,Nint_max,alpha_best,y_inf,target,y_inf_minus_target,rms_fit,sse_fit,last2_half_range,method,tail_points,tail_enough,tail_err_contracting,tail_step_contracting,tail_sign_changes,tail_last_abs_err,tail_prev_abs_err,tail_last_step,tail_prev_step,tail_quasi_monotone,root_choice_summary,raw_n_vals,raw_y_vals
main_no_contact,A_K,plateau_0.12,0.0,3,32000.0,64000.0,0.25,0.07856237020102959,0.07957747154594767,-0.0010151013449180846,4.320127312509867e-05,5.5990499988881175e-09,8.32628892241255e-05,powerlaw_gridsearch,3,True,False,False,1.0,0.00012468450667446618,4.184127177378483e-05,0.000166525778448251,2.1741777161118914e-05,False,,32000;48000;64000,0.0796410545949;0.0796193128177;0.0794527870393
main_no_contact,a_nc_over_rc,plateau_0.12,0.0,3,32000.0,64000.0,0.25,0.9936206288091107,1.0,-0.006379371190889271,0.00027152721687374816,2.2118108850961044e-07,0.0005232924435336073,powerlaw_gridsearch,3,True,False,False,1.0,0.0007837229712178706,0.00026286191584934393,0.0010465848870672145,0.00013656239311488072,False,,32000;48000;64000,1.00039942431;1.00026286192;0.999216277029
shiftfree_postcheck,a_star_over_rc,plateau_0.12,0.0,3,32000.0,64000.0,0.25,0.9936206288091107,1.0,-0.006379371190889271,0.00027152721687374816,2.2118108850961044e-07,0.0005232924435336073,powerlaw_gridsearch,3,True,False,False,1.0,0.0007837229712178706,0.00026286191584934393,0.0010465848870672145,0.00013656239311488072,False,targeted_x_nc:3,32000;48000;64000,1.00039942431;1.00026286192;0.999216277029
shiftfree_postcheck,F_at_x1,plateau_0.12,0.0,3,32000.0,64000.0,0.25,0.012756139711375432,0.0,0.012756139711375432,0.0005428832091021693,8.841665361752088e-07,0.0010463123244127126,powerlaw_gridsearch,3,True,False,False,1.0,0.001566831720739903,0.0005257929280855222,0.002092624648825425,0.0002732152296214263,False,targeted_x_nc:3,32000;48000;64000,-0.000799008157707;-0.000525792928086;0.00156683172074
shiftfree_postcheck,a_star_over_rc,plateau_0.12,0.001,3,32000.0,64000.0,0.25,0.9936815791534176,1.0,-0.0063184208465824065,0.0002689336046547553,2.1697585113780068e-07,0.0005182933795516154,powerlaw_gridsearch,3,True,False,False,1.0,0.0007762381584354161,0.0002603486006678146,0.0010365867591032307,0.0001352560971361605,False,targeted_x_nc:3,32000;48000;64000,1.0003956047;1.0002603486;0.999223761842
shiftfree_postcheck,F_at_x1,plateau_0.12,0.001,3,32000.0,64000.0,0.25,0.012756139711375432,0.0,0.012756139711375432,0.0005428832091021693,8.841665361752088e-07,0.0010463123244127126,powerlaw_gridsearch,3,True,False,False,1.0,0.001566831720739903,0.0005257929280855222,0.002092624648825425,0.0002732152296214263,False,targeted_x_nc:3,32000;48000;64000,-0.000799008157707;-0.000525792928086;0.00156683172074
shiftfree_postcheck,a_star_over_rc,plateau_0.12,0.003,3,32000.0,64000.0,0.25,0.9938000534800275,1.0,-0.006199946519972466,0.0002638920965591597,2.0891711587916658e-07,0.0005085761938488087,powerlaw_gridsearch,3,True,False,False,1.0,0.0007616888815080713,0.00025546350618954605,0.0010171523876976174,0.00013271714541929214,False,targeted_x_nc:3,32000;48000;64000,1.00038818065;1.00025546351;0.999238311118
shiftfree_postcheck,F_at_x1,plateau_0.12,0.003,3,32000.0,64000.0,0.25,0.012756139711375432,0.0,0.012756139711375432,0.0005428832091021693,8.841665361752088e-07,0.0010463123244127126,powerlaw_gridsearch,3,True,False,False,1.0,0.001566831720739903,0.0005257929280855222,0.002092624648825425,0.0002732152296214263,False,targeted_x_nc:3,32000;48000;64000,-0.000799008157707;-0.000525792928086;0.00156683172074
shiftfree_postcheck,a_star_over_rc,plateau_0.12,0.01,3,32000.0,64000.0,0.25,0.994181898382191,1.0,-0.005818101617809046,0.00024764249968001076,1.839804229432924e-07,0.0004772568197440874,powerlaw_gridsearch,3,True,False,False,1.0,0.0007147927685429156,0.00023972087094525918,0.0009545136394881748,0.0001245358106127803,False,targeted_x_nc:3,32000;48000;64000,1.00036425668;1.00023972087;0.999285207231
shiftfree_postcheck,F_at_x1,plateau_0.12,0.01,3,32000.0,64000.0,0.25,0.012756139711375432,0.0,0.012756139711375432,0.0005428832091021693,8.841665361752088e-07,0.0010463123244127126,powerlaw_gridsearch,3,True,False,False,1.0,0.001566831720739903,0.0005257929280855222,0.002092624648825425,0.0002732152296214263,False,targeted_x_nc:3,32000;48000;64000,-0.000799008157707;-0.000525792928086;0.00156683172074
