fit_method,n_main_rows,A_inf,A_inf_minus_target,A_alpha,A_tail_quasi_monotone,anc_inf,anc_inf_minus_1,anc_alpha,anc_tail_quasi_monotone,theorem_no_contact_ok,n_shiftfree_rows,astar_inf,astar_inf_minus_1,astar_alpha,astar_tail_quasi_monotone,F1_inf,F1_inf_minus_0,F1_alpha,F1_tail_quasi_monotone,shiftfree_root_choice_summary,theorem_shiftfree_ok
plateau_0.04,3,0.07970533839046441,0.00012786684451673858,3.27,False,1.0008039109165925,0.0008039109165924874,3.27,False,False,3,1.0008039109165925,0.0008039109165924874,3.27,False,-0.0016068221574858106,-0.0016068221574858106,3.27,False,targeted_x_nc:3,False
plateau_0.06,3,0.07956937474328381,-8.096802663865033e-06,3.27,False,0.9999488999606494,-5.1100039350604476e-05,3.27,False,False,3,0.9999488999606494,-5.1100039350604476e-05,3.27,False,0.00010174742306556535,0.00010174742306556535,3.27,False,targeted_x_nc:3,False
plateau_0.08,3,0.07966004619367983,8.25746477321615e-05,3.27,False,1.0005185280882898,0.0005185280882897825,3.27,False,False,3,1.00051852808829,0.0005185280882900045,3.27,False,-0.0010376636267524692,-0.0010376636267524692,3.27,False,targeted_x_nc:3,False
plateau_0.10,3,0.07945303246009582,-0.00012443908585185737,3.27,False,0.9992179197046223,-0.0007820802953777406,3.27,False,False,3,0.9992179197046223,-0.0007820802953777406,3.27,False,0.0015637476717265558,0.0015637476717265558,3.27,False,targeted_x_nc:3,False
plateau_0.12,3,0.07856237020102959,-0.0010151013449180846,0.25,False,0.9936206288091107,-0.006379371190889271,0.25,False,False,3,0.9936206288091107,-0.006379371190889271,0.25,False,0.012756139711375432,0.012756139711375432,0.25,False,targeted_x_nc:3,False
