fit_method,n_main_rows,A_inf,A_inf_minus_target,A_alpha,A_tail_quasi_monotone,anc_inf,anc_inf_minus_1,anc_alpha,anc_tail_quasi_monotone,theorem_no_contact_ok,n_shiftfree_rows,astar_inf,astar_inf_minus_1,astar_alpha,astar_tail_quasi_monotone,F1_inf,F1_inf_minus_0,F1_alpha,F1_tail_quasi_monotone,shiftfree_root_choice_summary,theorem_shiftfree_ok
plateau_0.04,3,0.08038418180589431,0.0008067102599466358,3.27,False,1.005061972658702,0.0050619726587020075,3.27,False,False,3,1.0050619726587022,0.0050619726587022296,3.27,False,-0.010137420104895102,-0.010137420104895102,3.27,False,targeted_x_nc:3,False
plateau_0.06,3,0.08347360024793332,0.003896128701985649,0.25,False,1.024373806682386,0.02437380668238598,0.25,False,False,3,1.024373806682386,0.02437380668238598,0.25,False,-0.04896019723039308,-0.04896019723039308,0.25,False,targeted_x_nc:3,False
plateau_0.08,3,0.07743193107106877,-0.0021455404748789014,0.25,True,0.9866367310162684,-0.013363268983731635,0.25,True,False,3,0.9866367310162679,-0.01336326898373208,0.25,True,0.026961656775436632,0.026961656775436632,0.25,True,targeted_x_nc:3,False
plateau_0.10,3,0.07970826033493238,0.0001307887889847037,0.25,False,1.0008220358014548,0.0008220358014547902,0.25,False,False,3,1.0008220358014548,0.0008220358014547902,0.25,False,-0.001643540394584599,-0.001643540394584599,0.25,False,targeted_x_nc:3,False
plateau_0.12,3,0.07742593123533736,-0.0021515403106103087,0.25,False,0.9864952102067129,-0.013504789793287064,0.25,False,False,3,0.9864952102067129,-0.013504789793287064,0.25,False,0.02703705293486331,0.02703705293486331,0.25,False,targeted_x_nc:3,False
