knot_id,mode,N_geom,N_int_target,N_int_actual,R_t_over_r_t,L_dimless,d_min_dimless,fit_method,plateau_frac,n_plateau,A_K,A_spread,A_ratio,a_K,a_fit_ref,a_nc_m,a_nc_over_rc,lambda_K,p_exp,root_count,min_root_count,root_choice,a_star_m,a_star_over_rc,E_star_J,delta_lambda_over_rc,is_min,status,uses_local_sst_core,ideal_source,notes,bs_backend,t_geometry_s,t_scan_s,t_fit_s,t_total_block_s,contact_model,root_selection_mode,closure_x_from_A,closure_x_minus_1,beta_dimless,F_at_x1,contact_force_at_x1,continuation_prev_a_star_over_rc,continuation_jump,theorem_candidate_no_contact,theorem_candidate_full_model,root_solver_space,F_at_root,root_xtol,root_rtol
7:1:2,ideal,32000,32000,32000,nan,31.936621889307382,0.9997686560309166,global,,0,0.079768224382279,nan,1.0023970708370797,-0.3261085986694232,0.03589752162860792,1.410657859879724e-15,1.001197818034518,0.0,2,1,1,closest_to_a_nc,1.410657859879724e-15,1.001197818034518,2.5347580025424104e-36,0.0011978180345180167,True,stable,True,"ideal.txt (7:1:2, 238 modes, k_max=255)",,local_cpp_scan,35.86948100000154,4.086769999994431,0.0019892999989679083,39.9666150000121,legacy,continuation,1.001197818034518,0.0011978180345180167,6.28173171491498,-0.00239707083707974,0.0,nan,nan,False,False,dimensionless_x,0.0,1e-14,1e-13
7:1:2,ideal,32000,32000,32000,nan,31.936621889307382,0.9997686560309166,global,,0,0.079768224382279,nan,1.0023970708370797,-0.3261085986694232,0.03589752162860792,1.410657859879724e-15,1.001197818034518,0.001,2,1,1,continuation,1.405039426502823e-15,0.9972102010526049,2.5387976444219454e-36,0.0027897989473950613,True,stable,True,"ideal.txt (7:1:2, 238 modes, k_max=255)",,local_cpp_scan,35.86948100000154,4.086769999994431,0.0019892999989679083,39.9746421000018,legacy,continuation,1.001197818034518,0.0011978180345180167,6.28173171491498,0.005647833422371873,0.008044904259451613,1.001197818034518,0.003987616981913078,False,False,dimensionless_x,-5.0306980803327406e-17,1e-14,1e-13
7:1:2,ideal,32000,32000,32000,nan,31.936621889307382,0.9997686560309166,global,,0,0.079768224382279,nan,1.0023970708370797,-0.3261085986694232,0.03589752162860792,1.410657859879724e-15,1.001197818034518,0.003,2,1,1,continuation,1.3941763838952013e-15,0.9895002843780584,2.5467388004841214e-36,0.01049971562194163,True,stable,True,"ideal.txt (7:1:2, 238 modes, k_max=255)",,local_cpp_scan,35.86948100000154,4.086769999994431,0.0019892999989679083,39.9828422999999,legacy,continuation,1.001197818034518,0.0011978180345180167,6.28173171491498,0.021737641941275098,0.024134712778354838,0.9972102010526049,0.007709916674546569,False,False,dimensionless_x,5.089678678515952e-15,1e-14,1e-13
7:1:2,ideal,32000,32000,32000,nan,31.936621889307382,0.9997686560309166,global,,0,0.079768224382279,nan,1.0023970708370797,-0.3261085986694232,0.03589752162860792,1.410657859879724e-15,1.001197818034518,0.01,2,1,1,continuation,1.3595353167722013e-15,0.9649141945795782,2.573220539790873e-36,0.035085805420421834,True,drift,True,"ideal.txt (7:1:2, 238 modes, k_max=255)",,local_cpp_scan,35.86948100000154,4.086769999994431,0.0019892999989679083,39.991291600003024,legacy,continuation,1.001197818034518,0.0011978180345180167,6.28173171491498,0.07805197175743639,0.08044904259451613,0.9895002843780584,0.024586089798480204,False,False,dimensionless_x,4.163336342344337e-17,1e-14,1e-13
7:1:2,ideal,32000,32000,32000,nan,31.936621889307382,0.9997686560309166,plateau_0.01,0.01,6,0.07901872587003389,0.014726879348994144,0.9929785947572968,-0.3180645669873741,0.006178912908358532,1.4040149813117619e-15,0.9964831131320274,0.0,2,1,1,closest_to_a_nc,1.4040149813117619e-15,0.9964831131320274,2.6102838609048714e-36,0.0035168868679725795,True,stable,True,"ideal.txt (7:1:2, 238 modes, k_max=255)",,local_cpp_scan,35.86948100000154,4.086769999994431,0.0019892999989679083,39.997229000000516,legacy,continuation,0.9964831131320273,-0.0035168868679726906,6.28173171491498,0.007021405242703227,0.0,nan,nan,False,False,dimensionless_x,2.220446049250313e-16,1e-14,1e-13
7:1:2,ideal,32000,32000,32000,nan,31.936621889307382,0.9997686560309166,plateau_0.01,0.01,6,0.07901872587003389,0.014726879348994144,0.9929785947572968,-0.3180645669873741,0.006178912908358532,1.4040149813117619e-15,0.9964831131320274,0.001,2,1,1,continuation,1.3984591798072927e-15,0.9925399483846366,2.6142681723591584e-36,0.00746005161536345,True,stable,True,"ideal.txt (7:1:2, 238 modes, k_max=255)",,local_cpp_scan,35.86948100000154,4.086769999994431,0.0019892999989679083,40.00536490000377,legacy,continuation,0.9964831131320273,-0.0035168868679726906,6.28173171491498,0.01506630950215484,0.008044904259451613,0.9964831131320274,0.00394316474739087,False,False,dimensionless_x,5.898059818321144e-17,1e-14,1e-13
7:1:2,ideal,32000,32000,32000,nan,31.936621889307382,0.9997686560309166,plateau_0.01,0.01,6,0.07901872587003389,0.014726879348994144,0.9929785947572968,-0.3180645669873741,0.006178912908358532,1.4040149813117619e-15,0.9964831131320274,0.003,2,1,1,continuation,1.387713779598399e-15,0.9849135270183889,2.6221017034056562e-36,0.015086472981611143,True,stable,True,"ideal.txt (7:1:2, 238 modes, k_max=255)",,local_cpp_scan,35.86948100000154,4.086769999994431,0.0019892999989679083,40.013350400011404,legacy,continuation,0.9964831131320273,-0.0035168868679726906,6.28173171491498,0.031156118021058065,0.024134712778354838,0.9925399483846366,0.007626421366247693,False,False,dimensionless_x,5.9396931817445875e-15,1e-14,1e-13
7:1:2,ideal,32000,32000,32000,nan,31.936621889307382,0.9997686560309166,plateau_0.01,0.01,6,0.07901872587003389,0.014726879348994144,0.9929785947572968,-0.3180645669873741,0.006178912908358532,1.4040149813117619e-15,0.9964831131320274,0.01,2,1,1,continuation,1.353420235841866e-15,0.9605740878402457,2.6482344258138377e-36,0.03942591215975433,True,drift,True,"ideal.txt (7:1:2, 238 modes, k_max=255)",,local_cpp_scan,35.86948100000154,4.086769999994431,0.0019892999989679083,40.02185920000193,legacy,continuation,0.9964831131320273,-0.0035168868679726906,6.28173171491498,0.08747044783721936,0.08044904259451613,0.9849135270183889,0.024339439178143185,False,False,dimensionless_x,-3.191891195797325e-16,1e-14,1e-13
7:1:2,ideal,32000,32000,32000,nan,31.936621889307382,0.9997686560309166,plateau_0.02,0.02,9,0.08115309267451916,0.013118647365672377,1.0197998390494443,-0.33680398547178364,0.007599978353186248,1.4228504910363159e-15,1.009851394537555,0.0,2,1,1,closest_to_a_nc,1.4228504910363159e-15,1.009851394537555,2.4723834337012106e-36,0.009851394537554903,True,stable,True,"ideal.txt (7:1:2, 238 modes, k_max=255)",,local_cpp_scan,35.86948100000154,4.086769999994431,0.0019892999989679083,40.02767660000245,legacy,continuation,1.009851394537555,0.009851394537554903,6.28173171491498,-0.019799839049444268,0.0,nan,nan,False,False,dimensionless_x,0.0,1e-14,1e-13
7:1:2,ideal,32000,32000,32000,nan,31.936621889307382,0.9997686560309166,plateau_0.02,0.02,9,0.08115309267451916,0.013118647365672377,1.0197998390494443,-0.33680398547178364,0.007599978353186248,1.4228504910363159e-15,1.009851394537555,0.001,2,1,1,continuation,1.417115389421016e-15,1.0057809736461745,2.476526260553574e-36,0.00578097364617447,True,stable,True,"ideal.txt (7:1:2, 238 modes, k_max=255)",,local_cpp_scan,35.86948100000154,4.086769999994431,0.0019892999989679083,40.035782100007054,legacy,continuation,1.009851394537555,0.009851394537554903,6.28173171491498,-0.011754934789992654,0.008044904259451613,1.009851394537555,0.004070420891380433,False,False,dimensionless_x,5.898059818321144e-17,1e-14,1e-13
