dataset,quantity,fit_method,lambda_K,n_points,Nint_min,Nint_max,alpha_best,y_inf,target,y_inf_minus_target,rms_fit,sse_fit,last2_half_range,method,tail_points,tail_enough,tail_err_contracting,tail_step_contracting,tail_sign_changes,tail_last_abs_err,tail_prev_abs_err,tail_last_step,tail_prev_step,tail_quasi_monotone,root_choice_summary,raw_n_vals,raw_y_vals
main_no_contact,A_K,plateau_0.12,0.0,3,32000.0,64000.0,2.94,0.08030669378741591,0.07957747154594767,0.0007292222414682359,1.2667630637466103e-07,4.814065979018095e-14,0.00014007656642648497,powerlaw_gridsearch,3,True,False,True,1.0,0.0005189148452325043,0.00023876171237953436,0.00028015313285296994,0.0011244684111391956,False,,32000;48000;64000,0.0786917648472;0.0798162332583;0.0800963863912
main_no_contact,a_nc_over_rc,plateau_0.12,0.0,3,32000.0,64000.0,2.95,1.0045681422622597,1.0,0.004568142262259656,3.200136959327852e-07,3.0722629675368337e-13,0.0008780398352712382,powerlaw_gridsearch,3,True,False,True,1.0,0.0032551401625033893,0.001499060491960913,0.0017560796705424764,0.007079691529466525,False,,32000;48000;64000,0.994419368962;1.00149906049;1.00325514016
shiftfree_postcheck,a_star_over_rc,plateau_0.12,0.0,3,32000.0,64000.0,2.95,1.0045681422622597,1.0,0.004568142262259656,3.200136959327852e-07,3.0722629675368337e-13,0.0008780398352712382,powerlaw_gridsearch,3,True,False,True,1.0,0.0032551401625033893,0.001499060491960913,0.0017560796705424764,0.007079691529466525,False,targeted_x_nc:3,32000;48000;64000,0.994419368962;1.00149906049;1.00325514016
shiftfree_postcheck,F_at_x1,plateau_0.12,0.0,3,32000.0,64000.0,2.94,-0.009163676946523439,0.0,-0.009163676946523439,1.5918614139715767e-06,7.602068283874763e-12,0.0017602540481020945,powerlaw_gridsearch,3,True,False,True,1.0,0.006520876262484432,0.003000368166280243,0.003520508096204189,0.014130486798514696,False,targeted_x_nc:3,32000;48000;64000,0.0111301186322;-0.00300036816628;-0.00652087626248
shiftfree_postcheck,a_star_over_rc,plateau_0.12,0.001,3,32000.0,64000.0,2.95,1.0045244294255207,1.0,0.004524429425520671,2.586146404896029e-07,2.0064459682669967e-13,0.0008695957072435423,powerlaw_gridsearch,3,True,False,True,1.0,0.0032238870831322597,0.001484695668645175,0.0017391914144870846,0.007012265353413816,False,targeted_x_nc:3,32000;48000;64000,0.994472430315;1.00148469567;1.00322388708
shiftfree_postcheck,F_at_x1,plateau_0.12,0.001,3,32000.0,64000.0,2.94,-0.009163676946523439,0.0,-0.009163676946523439,1.5918614139715767e-06,7.602068283874763e-12,0.0017602540481020945,powerlaw_gridsearch,3,True,False,True,1.0,0.006520876262484432,0.003000368166280243,0.003520508096204189,0.014130486798514696,False,targeted_x_nc:3,32000;48000;64000,0.0111301186322;-0.00300036816628;-0.00652087626248
shiftfree_postcheck,a_star_over_rc,plateau_0.12,0.003,3,32000.0,64000.0,2.95,1.0044394673306871,1.0,0.004439467330687119,1.470754364806987e-07,6.489355204796411e-14,0.0008531889858625075,powerlaw_gridsearch,3,True,False,True,1.0,0.0031631562412994807,0.0014567782695744658,0.001706377971725015,0.006881170339698928,False,targeted_x_nc:3,32000;48000;64000,0.99457560793;1.00145677827;1.00316315624
shiftfree_postcheck,F_at_x1,plateau_0.12,0.003,3,32000.0,64000.0,2.94,-0.009163676946523439,0.0,-0.009163676946523439,1.5918614139715767e-06,7.602068283874763e-12,0.0017602540481020945,powerlaw_gridsearch,3,True,False,True,1.0,0.006520876262484432,0.003000368166280243,0.003520508096204189,0.014130486798514696,False,targeted_x_nc:3,32000;48000;64000,0.0111301186322;-0.00300036816628;-0.00652087626248
shiftfree_postcheck,a_star_over_rc,plateau_0.12,0.01,3,32000.0,64000.0,2.95,1.0041656867081126,1.0,0.00416568670811257,1.459892451878083e-07,6.393857913151802e-14,0.0008003681617538838,powerlaw_gridsearch,3,True,False,True,1.0,0.0029675767729981928,0.0013668404494904252,0.0016007363235077676,0.006458368321062391,False,targeted_x_nc:3,32000;48000;64000,0.994908472128;1.00136684045;1.00296757677
shiftfree_postcheck,F_at_x1,plateau_0.12,0.01,3,32000.0,64000.0,2.94,-0.009163676946523439,0.0,-0.009163676946523439,1.5918614139715767e-06,7.602068283874763e-12,0.0017602540481020945,powerlaw_gridsearch,3,True,False,True,1.0,0.006520876262484432,0.003000368166280243,0.003520508096204189,0.014130486798514696,False,targeted_x_nc:3,32000;48000;64000,0.0111301186322;-0.00300036816628;-0.00652087626248
