a_mid,A_local,A_local_minus_Areq,rel_dE,mask_plateau_0p01,mask_plateau_0p02,mask_plateau_0p04,mask_plateau_0p06,mask_plateau_0p08,mask_plateau_0p10,mask_plateau_0p12,mask_plateau_0p14,mask_plateau_0p16
0.0015793080168026163,0.05527140007868315,-0.024306071467264524,0.02441118332397303,1,1,1,1,1,1,1,1,1
0.0020077710455784956,0.08287978692078467,0.003302315374836995,0.037520634928657225,1,1,1,1,1,1,1,1,1
0.0025524752160915438,0.1215568202926707,0.04197934874672303,0.05717543230467875,1,1,1,1,1,1,1,1,1
0.0032449565119036673,0.04735969408603855,-0.03221777745990912,0.0236269751004955,1,1,1,1,1,1,1,1,1
0.004125306564296281,0.0782748378165748,-0.001302633729372879,0.03999499430809954,1,1,1,1,1,1,1,1,1
0.005244493781965111,0.09091549708581506,0.011338025539867388,0.04838913769091588,1,1,1,1,1,1,1,1,1
0.00666731419844494,0.09200054313584206,0.012423071589894391,0.05145658567427226,1,1,1,1,1,1,1,1,1
0.008476142878394063,0.07194043549669035,-0.00763703604925732,0.04241958584139137,1,1,1,1,1,1,1,1,1
0.010775703072716636,0.0839369037485794,0.004359432202631727,0.05168577727914291,0,1,1,1,1,1,1,1,1
0.0136991292356972,0.07884501240608482,-0.0007324591398628483,0.051196476034632975,0,1,1,1,1,1,1,1,1
0.017415674926259984,0.07876410199082651,-0.0008133695551211656,0.053903613485393236,0,1,1,1,1,1,1,1,1
0.022140511847045463,0.07639085896074116,-0.0031866125852065136,0.05525805105147938,0,0,1,1,1,1,1,1,1
0.028147187342709056,0.07848833063802156,-0.0010891409079261116,0.06009606867781922,0,0,1,1,1,1,1,1,1
0.035783461591981404,0.08070146465702556,0.0011239931110778867,0.06574139586462363,0,0,1,1,1,1,1,1,1
0.04549144139748244,0.0781652122573412,-0.001412259288606471,0.0681559710178554,0,0,0,1,1,1,1,1,1
0.05783317623145549,0.08004449443444155,0.0004670228884938732,0.0748994514898499,0,0,0,1,1,1,1,1,1
0.07352319843625987,0.0796298652985551,5.239375260743251e-05,0.08054418918023994,0,0,0,0,1,1,1,1,1
0.09346989151457853,0.07909407941432688,-0.00048339213162079675,0.08701043635639416,0,0,0,0,0,1,1,1,1
0.11882808155199061,0.07976917862586064,0.00019170707991296443,0.09611621895362836,0,0,0,0,0,0,1,1,1
0.15106589658472228,0.0786329783430271,-0.0009444932029205738,0.10482230122042659,0,0,0,0,0,0,0,0,1
0.19204976477686572,0.07804349275325105,-0.001533978792696622,0.1162188055265885,0,0,0,0,0,0,0,0,0
0.24415247242890656,0.07761857092102042,-0.0019589006249272484,0.13078580089848477,0,0,0,0,0,0,0,0,0
0.31039053790254184,0.07633154349305515,-0.003245928052892519,0.1479694930662078,0,0,0,0,0,0,0,0,0
