a_mid,A_local,A_local_minus_Areq,rel_dE,mask_plateau_0p01,mask_plateau_0p02,mask_plateau_0p04,mask_plateau_0p06,mask_plateau_0p08,mask_plateau_0p10,mask_plateau_0p12,mask_plateau_0p14,mask_plateau_0p16
0.0017394819723062958,0.05627738346201703,-0.023300088083930644,0.028534722441243984,1,1,1,1,1,1,1,1,1
0.0022019200874808984,0.08439010072156841,0.004812629175620739,0.044045746800325074,1,1,1,1,1,1,1,1,1
0.002787296533590146,0.12377191129292181,0.04419443974697414,0.06757677474964476,1,1,1,1,1,1,1,1,1
0.0035282942420729606,0.048222697573901865,-0.03135477397204581,0.028236689707331376,1,1,1,1,1,1,1,1,1
0.00446628484218383,0.07970115285114109,0.0001236813051934127,0.048024890769346296,1,1,1,1,1,1,1,1,1
0.005653638535487127,0.09257206563389643,0.012994594087948758,0.058594404345768,1,1,1,1,1,1,1,1,1
0.007156648046280036,0.07257989364460128,-0.006997577901346391,0.04879954145564358,1,1,1,1,1,1,1,1,1
0.009059229898911614,0.07747065893221548,-0.0021068126137321896,0.05476014792622654,1,1,1,1,1,1,1,1,1
0.011467609672938051,0.09050210313395543,0.010924631588007758,0.06767745376946697,0,1,1,1,1,1,1,1,1
0.014516252824830248,0.07134625692783367,-0.008231214618114005,0.0572255988060148,0,1,1,1,1,1,1,1,1
0.018375372207833817,0.08481350067798372,0.005236029132036052,0.07215664959376211,0,1,1,1,1,1,1,1,1
0.023260431452314552,0.07446614362579272,-0.005111327920154951,0.06828032421316056,0,0,1,1,1,1,1,1,1
0.029444174802465434,0.08255949283132417,0.0029820212853765016,0.08124908156752973,0,0,1,1,1,1,1,1,1
0.03727185506319886,0.07891044460929518,-0.0006670269366524928,0.08452557779693588,0,0,1,1,1,1,1,1,1
0.04718050986899392,0.07945925451871765,-0.00011821702723002758,0.09297194768411726,0,0,0,1,1,1,1,1,1
0.059723362513719395,0.0792185262469612,-0.00035894529898647387,0.10219119615225276,0,0,0,1,1,1,1,1,1
0.07560070969663736,0.07993978146304037,0.00036230991709269855,0.11485920893308876,0,0,0,0,1,1,1,1,1
0.09569902071944299,0.07895523154085662,-0.0006222400050910487,0.12816558386130472,0,0,0,0,0,1,1,1,1
0.12114043113364752,0.07844370731277417,-0.0011337642331735037,0.14605438837390902,0,0,0,0,0,0,0,1,1
0.15334539418400242,0.07927962276338299,-0.00029784878256468306,0.17285735516601883,0,0,0,0,0,0,0,0,1
0.19411198802408502,0.07808100999565687,-0.0014964615502908035,0.20582176536605,0,0,0,0,0,0,0,0,0
0.2457163066107492,0.07796302786560348,-0.0016144436803441908,0.25877158951474977,0,0,0,0,0,0,0,0,0
0.31103953933507866,0.07648996959045816,-0.0030875019554895133,0.34251557699019625,0,0,0,0,0,0,0,0,0
